"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"759","London Borough of Lewisham, UK","908","Southwark, 00BE (908)","3/1/2020 - 3/31/2020, Every day, Daily Average",1342,1009,1783
"759","London Borough of Lewisham, UK","909","Southwark, 00BE (909)","3/1/2020 - 3/31/2020, Every day, Daily Average",1837,1353,2492
"759","London Borough of Lewisham, UK","910","Southwark, 00BE (910)","3/1/2020 - 3/31/2020, Every day, Daily Average",1423,1020,1983
"759","London Borough of Lewisham, UK","911","Southwark, 00BE (911)","3/1/2020 - 3/31/2020, Every day, Daily Average",1441,1076,1928
"759","London Borough of Lewisham, UK","912","Southwark, 00BE (912)","3/1/2020 - 3/31/2020, Every day, Daily Average",1658,1204,2281
"759","London Borough of Lewisham, UK","913","Southwark, 00BE (913)","3/1/2020 - 3/31/2020, Every day, Daily Average",1292,925,1802
"759","London Borough of Lewisham, UK","914","Southwark, 00BE (914)","3/1/2020 - 3/31/2020, Every day, Daily Average",1112,814,1517
"759","London Borough of Lewisham, UK","915","Southwark, 00BE (915)","3/1/2020 - 3/31/2020, Every day, Daily Average",1371,983,1911
"759","London Borough of Lewisham, UK","916","Southwark, 00BE (916)","3/1/2020 - 3/31/2020, Every day, Daily Average",1284,908,1814
"759","London Borough of Lewisham, UK","917","Southwark, 00BE (917)","3/1/2020 - 3/31/2020, Every day, Daily Average",1298,980,1718
"759","London Borough of Lewisham, UK","918","Southwark, 00BE (918)","3/1/2020 - 3/31/2020, Every day, Daily Average",880,607,1274
"759","London Borough of Lewisham, UK","919","Southwark, 00BE (919)","3/1/2020 - 3/31/2020, Every day, Daily Average",1081,766,1523
"759","London Borough of Lewisham, UK","923","Tower Hamlets, 00BG (923)","3/1/2020 - 3/31/2020, Every day, Daily Average",1557,1088,2227
"759","London Borough of Lewisham, UK","930","Tower Hamlets, 00BG (930)","3/1/2020 - 3/31/2020, Every day, Daily Average",2440,1874,3176
"759","London Borough of Lewisham, UK","932","Tower Hamlets, 00BG (932)","3/1/2020 - 3/31/2020, Every day, Daily Average",1548,1026,2334
"759","London Borough of Lewisham, UK","933","Tower Hamlets, 00BG (933)","3/1/2020 - 3/31/2020, Every day, Daily Average",2067,1618,2639
"759","London Borough of Lewisham, UK","934","Tower Hamlets, 00BG (934)","3/1/2020 - 3/31/2020, Every day, Daily Average",1487,1011,2186
"759","London Borough of Lewisham, UK","935","Tower Hamlets, 00BG (935)","3/1/2020 - 3/31/2020, Every day, Daily Average",2223,1410,3504
"759","London Borough of Lewisham, UK","937","Tower Hamlets, 00BG (937)","3/1/2020 - 3/31/2020, Every day, Daily Average",2010,1541,2621
"759","London Borough of Lewisham, UK","939","Tower Hamlets, 00BG (939)","3/1/2020 - 3/31/2020, Every day, Daily Average",2075,1612,2670
"759","London Borough of Lewisham, UK","941","Tower Hamlets, 00BG (941)","3/1/2020 - 3/31/2020, Every day, Daily Average",2137,1606,2843
"759","London Borough of Lewisham, UK","964","Waltham Forest, 00BH (964)","3/1/2020 - 3/31/2020, Every day, Daily Average",2108,1618,2746
"759","London Borough of Lewisham, UK","971","Wandsworth, 00BJ (971)","3/1/2020 - 3/31/2020, Every day, Daily Average",2466,1863,3263
"759","London Borough of Lewisham, UK","977","Westminster, 00BK (977)","3/1/2020 - 3/31/2020, Every day, Daily Average",2893,2310,3621
"759","London Borough of Lewisham, UK","978","Westminster, 00BK (978)","3/1/2020 - 3/31/2020, Every day, Daily Average",2994,2402,3731
"759","London Borough of Lewisham, UK","980","Westminster, 00BK (980)","3/1/2020 - 3/31/2020, Every day, Daily Average",2293,1737,3026
"759","London Borough of Lewisham, UK","981","Westminster, 00BK (981)","3/1/2020 - 3/31/2020, Every day, Daily Average",2491,1903,3259
"759","London Borough of Lewisham, UK","982","Westminster, 00BK (982)","3/1/2020 - 3/31/2020, Every day, Daily Average",2424,1842,3189
