"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"364","Big Ben Clock, 67 Bridge St, London","703","Haringey, 00AP (703)","3/1/2020 - 3/31/2020, Every day, Daily Average",2102,1567,2818
"364","Big Ben Clock, 67 Bridge St, London","704","Haringey, 00AP (704)","3/1/2020 - 3/31/2020, Every day, Daily Average",2368,1749,3206
"364","Big Ben Clock, 67 Bridge St, London","705","Harrow, 00AQ (705)","3/1/2020 - 3/31/2020, Every day, Daily Average",2218,1694,2902
"364","Big Ben Clock, 67 Bridge St, London","706","Harrow, 00AQ (706)","3/1/2020 - 3/31/2020, Every day, Daily Average",2298,1689,3125
"364","Big Ben Clock, 67 Bridge St, London","709","Havering, 00AR (709)","3/1/2020 - 3/31/2020, Every day, Daily Average",2437,1902,3121
"364","Big Ben Clock, 67 Bridge St, London","713","Hillingdon, 00AS (713)","3/1/2020 - 3/31/2020, Every day, Daily Average",2576,2085,3181
"364","Big Ben Clock, 67 Bridge St, London","714","Hillingdon, 00AS (714)","3/1/2020 - 3/31/2020, Every day, Daily Average",2464,2105,2883
"364","Big Ben Clock, 67 Bridge St, London","716","Hillingdon, 00AS (716)","3/1/2020 - 3/31/2020, Every day, Daily Average",2395,1972,2908
"364","Big Ben Clock, 67 Bridge St, London","717","Hillingdon, 00AS (717)","3/1/2020 - 3/31/2020, Every day, Daily Average",2204,1858,2614
"364","Big Ben Clock, 67 Bridge St, London","718","Hillingdon, 00AS (718)","3/1/2020 - 3/31/2020, Every day, Daily Average",2410,1854,3132
"364","Big Ben Clock, 67 Bridge St, London","719","Hillingdon, 00AS (719)","3/1/2020 - 3/31/2020, Every day, Daily Average",2285,1793,2910
"364","Big Ben Clock, 67 Bridge St, London","720","Hounslow, 00AT (720)","3/1/2020 - 3/31/2020, Every day, Daily Average",2023,1563,2617
"364","Big Ben Clock, 67 Bridge St, London","721","Hounslow, 00AT (721)","3/1/2020 - 3/31/2020, Every day, Daily Average",1888,1448,2460
"364","Big Ben Clock, 67 Bridge St, London","722","Hounslow, 00AT (722)","3/1/2020 - 3/31/2020, Every day, Daily Average",2130,1673,2711
"364","Big Ben Clock, 67 Bridge St, London","723","Hounslow, 00AT (723)","3/1/2020 - 3/31/2020, Every day, Daily Average",1864,1419,2448
"364","Big Ben Clock, 67 Bridge St, London","724","Hounslow, 00AT (724)","3/1/2020 - 3/31/2020, Every day, Daily Average",1978,1504,2601
"364","Big Ben Clock, 67 Bridge St, London","725","Hounslow, 00AT (725)","3/1/2020 - 3/31/2020, Every day, Daily Average",2193,1731,2778
