"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"160","London Borough of Hammersmith and Fulham, London","737","Hounslow, 00AT (737)","3/1/2020 - 3/31/2020, Every day, Daily Average",1733,1302,2305
"160","London Borough of Hammersmith and Fulham, London","740","Islington, 00AU (740)","3/1/2020 - 3/31/2020, Every day, Daily Average",2413,1789,3254
"160","London Borough of Hammersmith and Fulham, London","741","Islington, 00AU (741)","3/1/2020 - 3/31/2020, Every day, Daily Average",1959,1629,2355
"160","London Borough of Hammersmith and Fulham, London","742","Islington, 00AU (742)","3/1/2020 - 3/31/2020, Every day, Daily Average",2310,1427,3737
"160","London Borough of Hammersmith and Fulham, London","744","Islington, 00AU (744)","3/1/2020 - 3/31/2020, Every day, Daily Average",2114,1348,3314
"160","London Borough of Hammersmith and Fulham, London","747","Islington, 00AU (747)","3/1/2020 - 3/31/2020, Every day, Daily Average",2055,1524,2769
"160","London Borough of Hammersmith and Fulham, London","748","Islington, 00AU (748)","3/1/2020 - 3/31/2020, Every day, Daily Average",2220,1654,2978
"160","London Borough of Hammersmith and Fulham, London","749","Islington, 00AU (749)","3/1/2020 - 3/31/2020, Every day, Daily Average",2430,1847,3196
"160","London Borough of Hammersmith and Fulham, London","750","Islington, 00AU (750)","3/1/2020 - 3/31/2020, Every day, Daily Average",2334,1702,3198
"160","London Borough of Hammersmith and Fulham, London","751","Islington, 00AU (751)","3/1/2020 - 3/31/2020, Every day, Daily Average",2259,1708,2987
"160","London Borough of Hammersmith and Fulham, London","752","Islington, 00AU (752)","3/1/2020 - 3/31/2020, Every day, Daily Average",2021,1487,2746
"160","London Borough of Hammersmith and Fulham, London","753","Islington, 00AU (753)","3/1/2020 - 3/31/2020, Every day, Daily Average",1879,1359,2597
"160","London Borough of Hammersmith and Fulham, London","754","Islington, 00AU (754)","3/1/2020 - 3/31/2020, Every day, Daily Average",1726,1223,2434
"160","London Borough of Hammersmith and Fulham, London","755","Islington, 00AU (755)","3/1/2020 - 3/31/2020, Every day, Daily Average",2070,1454,2945
"160","London Borough of Hammersmith and Fulham, London","767","Richmond upon Thames, 00BD (767)","3/1/2020 - 3/31/2020, Every day, Daily Average",1034,736,1451
