"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"895","London Borough of Redbridge, UK","801","Newham, 00BB (801)","3/1/2020 - 3/31/2020, Every day, Daily Average",1199,981,1464
"895","London Borough of Redbridge, UK","802","Newham, 00BB (802)","3/1/2020 - 3/31/2020, Every day, Daily Average",940,712,1240
"895","London Borough of Redbridge, UK","804","Newham, 00BB (804)","3/1/2020 - 3/31/2020, Every day, Daily Average",1272,906,1784
"895","London Borough of Redbridge, UK","805","Newham, 00BB (805)","3/1/2020 - 3/31/2020, Every day, Daily Average",923,633,1344
"895","London Borough of Redbridge, UK","806","Newham, 00BB (806)","3/1/2020 - 3/31/2020, Every day, Daily Average",1392,1138,1702
"895","London Borough of Redbridge, UK","808","Newham, 00BB (808)","3/1/2020 - 3/31/2020, Every day, Daily Average",1292,1033,1615
"895","London Borough of Redbridge, UK","813","Newham, 00BB (813)","3/1/2020 - 3/31/2020, Every day, Daily Average",1164,862,1571
"895","London Borough of Redbridge, UK","815","Newham, 00BB (815)","3/1/2020 - 3/31/2020, Every day, Daily Average",972,627,1506
"895","London Borough of Redbridge, UK","818","Newham, 00BB (818)","3/1/2020 - 3/31/2020, Every day, Daily Average",1181,919,1517
"895","London Borough of Redbridge, UK","822","Redbridge, 00BC (822)","3/1/2020 - 3/31/2020, Every day, Daily Average",603,400,908
"895","London Borough of Redbridge, UK","823","Redbridge, 00BC (823)","3/1/2020 - 3/31/2020, Every day, Daily Average",714,499,1021
"895","London Borough of Redbridge, UK","824","Redbridge, 00BC (824)","3/1/2020 - 3/31/2020, Every day, Daily Average",551,341,888
"895","London Borough of Redbridge, UK","825","Redbridge, 00BC (825)","3/1/2020 - 3/31/2020, Every day, Daily Average",723,481,1085
"895","London Borough of Redbridge, UK","826","Redbridge, 00BC (826)","3/1/2020 - 3/31/2020, Every day, Daily Average",752,518,1091
"895","London Borough of Redbridge, UK","827","Redbridge, 00BC (827)","3/1/2020 - 3/31/2020, Every day, Daily Average",679,472,975
"895","London Borough of Redbridge, UK","828","Redbridge, 00BC (828)","3/1/2020 - 3/31/2020, Every day, Daily Average",1080,855,1363
"895","London Borough of Redbridge, UK","829","Redbridge, 00BC (829)","3/1/2020 - 3/31/2020, Every day, Daily Average",875,649,1179
"895","London Borough of Redbridge, UK","830","Redbridge, 00BC (830)","3/1/2020 - 3/31/2020, Every day, Daily Average",811,553,1188
"895","London Borough of Redbridge, UK","831","Redbridge, 00BC (831)","3/1/2020 - 3/31/2020, Every day, Daily Average",768,520,1134
"895","London Borough of Redbridge, UK","832","Redbridge, 00BC (832)","3/1/2020 - 3/31/2020, Every day, Daily Average",979,675,1418
"895","London Borough of Redbridge, UK","833","Redbridge, 00BC (833)","3/1/2020 - 3/31/2020, Every day, Daily Average",875,622,1229
"895","London Borough of Redbridge, UK","834","Redbridge, 00BC (834)","3/1/2020 - 3/31/2020, Every day, Daily Average",946,709,1261
"895","London Borough of Redbridge, UK","894","Redbridge, 00BC (894)","3/1/2020 - 3/31/2020, Every day, Daily Average",348,115,1047
"895","London Borough of Redbridge, UK","895","Redbridge, 00BC (895)","3/1/2020 - 3/31/2020, Every day, Daily Average",282,105,750
"895","London Borough of Redbridge, UK","896","Redbridge, 00BC (896)","3/1/2020 - 3/31/2020, Every day, Daily Average",782,537,1137
"895","London Borough of Redbridge, UK","899","Southwark, 00BE (899)","3/1/2020 - 3/31/2020, Every day, Daily Average",2739,2111,3553
"895","London Borough of Redbridge, UK","920","Tower Hamlets, 00BG (920)","3/1/2020 - 3/31/2020, Every day, Daily Average",1854,1396,2461
"895","London Borough of Redbridge, UK","921","Tower Hamlets, 00BG (921)","3/1/2020 - 3/31/2020, Every day, Daily Average",2053,1536,2742
"895","London Borough of Redbridge, UK","922","Tower Hamlets, 00BG (922)","3/1/2020 - 3/31/2020, Every day, Daily Average",2100,1594,2766
"895","London Borough of Redbridge, UK","923","Tower Hamlets, 00BG (923)","3/1/2020 - 3/31/2020, Every day, Daily Average",1443,1085,1917
"895","London Borough of Redbridge, UK","924","Tower Hamlets, 00BG (924)","3/1/2020 - 3/31/2020, Every day, Daily Average",2208,1749,2786
"895","London Borough of Redbridge, UK","925","Tower Hamlets, 00BG (925)","3/1/2020 - 3/31/2020, Every day, Daily Average",1836,1386,2431
"895","London Borough of Redbridge, UK","926","Tower Hamlets, 00BG (926)","3/1/2020 - 3/31/2020, Every day, Daily Average",2108,1641,2707
"895","London Borough of Redbridge, UK","927","Tower Hamlets, 00BG (927)","3/1/2020 - 3/31/2020, Every day, Daily Average",1639,1211,2216
"895","London Borough of Redbridge, UK","928","Tower Hamlets, 00BG (928)","3/1/2020 - 3/31/2020, Every day, Daily Average",2035,1564,2646
"895","London Borough of Redbridge, UK","929","Tower Hamlets, 00BG (929)","3/1/2020 - 3/31/2020, Every day, Daily Average",1716,1278,2302
"895","London Borough of Redbridge, UK","930","Tower Hamlets, 00BG (930)","3/1/2020 - 3/31/2020, Every day, Daily Average",2255,1727,2943
"895","London Borough of Redbridge, UK","931","Tower Hamlets, 00BG (931)","3/1/2020 - 3/31/2020, Every day, Daily Average",2197,1700,2838
"895","London Borough of Redbridge, UK","932","Tower Hamlets, 00BG (932)","3/1/2020 - 3/31/2020, Every day, Daily Average",1472,1144,1893
"895","London Borough of Redbridge, UK","934","Tower Hamlets, 00BG (934)","3/1/2020 - 3/31/2020, Every day, Daily Average",1523,1179,1966
"895","London Borough of Redbridge, UK","935","Tower Hamlets, 00BG (935)","3/1/2020 - 3/31/2020, Every day, Daily Average",2295,1780,2958
"895","London Borough of Redbridge, UK","936","Tower Hamlets, 00BG (936)","3/1/2020 - 3/31/2020, Every day, Daily Average",1963,1596,2414
"895","London Borough of Redbridge, UK","937","Tower Hamlets, 00BG (937)","3/1/2020 - 3/31/2020, Every day, Daily Average",1805,1415,2300
"895","London Borough of Redbridge, UK","939","Tower Hamlets, 00BG (939)","3/1/2020 - 3/31/2020, Every day, Daily Average",1984,1564,2515
"895","London Borough of Redbridge, UK","940","Tower Hamlets, 00BG (940)","3/1/2020 - 3/31/2020, Every day, Daily Average",2206,1798,2705
"895","London Borough of Redbridge, UK","941","Tower Hamlets, 00BG (941)","3/1/2020 - 3/31/2020, Every day, Daily Average",1701,1330,2174
"895","London Borough of Redbridge, UK","945","Waltham Forest, 00BH (945)","3/1/2020 - 3/31/2020, Every day, Daily Average",1119,854,1466
"895","London Borough of Redbridge, UK","946","Waltham Forest, 00BH (946)","3/1/2020 - 3/31/2020, Every day, Daily Average",976,680,1400
"895","London Borough of Redbridge, UK","949","Waltham Forest, 00BH (949)","3/1/2020 - 3/31/2020, Every day, Daily Average",1023,700,1494
"895","London Borough of Redbridge, UK","950","Waltham Forest, 00BH (950)","3/1/2020 - 3/31/2020, Every day, Daily Average",877,609,1262
"895","London Borough of Redbridge, UK","951","Waltham Forest, 00BH (951)","3/1/2020 - 3/31/2020, Every day, Daily Average",906,640,1280
"895","London Borough of Redbridge, UK","952","Waltham Forest, 00BH (952)","3/1/2020 - 3/31/2020, Every day, Daily Average",955,681,1337
"895","London Borough of Redbridge, UK","953","Waltham Forest, 00BH (953)","3/1/2020 - 3/31/2020, Every day, Daily Average",832,538,1285
"895","London Borough of Redbridge, UK","954","Waltham Forest, 00BH (954)","3/1/2020 - 3/31/2020, Every day, Daily Average",955,748,1218
"895","London Borough of Redbridge, UK","956","Waltham Forest, 00BH (956)","3/1/2020 - 3/31/2020, Every day, Daily Average",896,639,1254
"895","London Borough of Redbridge, UK","958","Waltham Forest, 00BH (958)","3/1/2020 - 3/31/2020, Every day, Daily Average",804,563,1146
"895","London Borough of Redbridge, UK","959","Waltham Forest, 00BH (959)","3/1/2020 - 3/31/2020, Every day, Daily Average",1125,884,1430
"895","London Borough of Redbridge, UK","962","Waltham Forest, 00BH (962)","3/1/2020 - 3/31/2020, Every day, Daily Average",1086,827,1425
"895","London Borough of Redbridge, UK","963","Waltham Forest, 00BH (963)","3/1/2020 - 3/31/2020, Every day, Daily Average",1100,908,1332
"895","London Borough of Redbridge, UK","964","Waltham Forest, 00BH (964)","3/1/2020 - 3/31/2020, Every day, Daily Average",990,712,1374
